"id","date","price","bedrooms","bathrooms","sqft_living","","floors","","view","condition","grade","sqft_above","sqft_basement","yr_built","","zipcode","sqft_living15"
"6619910140","20150224","630000","4","1.75","2950","","1","","2","4","8","1780","1170","1975","","98034","2120"
"1115450240","20141022","360000","4","2.5","2160","","2","","0","3","9","2160","0","1992","","98001","2280"
"6073240060","20141002","580000","4","3","3280","","2","","0","3","8","2270","1010","1986","","98056","2320"
"9297300045","20140709","550000","3","2","1970","","2","","3","5","8","1270","700","1929","","98126","2390"
"9510920070","20140710","879000","4","2.5","3360","","2","","0","3","10","3360","0","1994","","98075","3150"
"5468730030","20140822","265000","3","2","1320","","1","","0","3","7","1320","0","1993","","98042","1740"
"8079030390","20150304","446500","3","2.5","2650","","2","","0","3","8","2650","0","1990","","98059","2400"
"600000152","20140602","404000","3","1.5","2030","","1","","0","3","7","1330","700","1963","","98108","2140"
"1840000030","20140529","267500","3","1.75","1590","","1","","2","3","7","1090","500","1957","","98188","1630"
"3225069065","20140624","3.08E+6","4","5","4550","","1","","4","3","10","2600","1950","2002","","98074","4550"
"3260800030","20140811","335000","3","2.5","2440","","2","","0","3","8","2440","0","1998","","98003","2510"
"2747100024","20140619","576000","3","2.5","1940","","1","","0","4","7","970","970","1948","","98117","2190"
"5104530560","20150401","208633","3","2.5","2040","","2","","0","3","8","2040","0","2006","","98038","2370"
"4330600350","20150115","315000","3","2.25","2200","","1","","0","4","7","1120","1080","1964","","98166","1460"
"5016001535","20150217","725000","3","1.75","1920","","1","","0","4","8","960","960","1913","","98112","1740"
"7280300196","20150403","550000","4","2.75","1800","","1","","0","4","8","1400","400","1965","","98177","1800"
"8651520400","20140612","610750","4","2.25","2180","","2","","0","3","8","2180","0","1984","","98074","2250"
"7171200445","20150228","550700","2","1","1010","","1.5","","0","4","6","1010","0","1908","","98105","1460"
"3204800200","20150108","665000","4","2.75","3320","","2","","0","5","8","2220","1100","1960","","98056","2720"
"3416600800","20150209","834000","4","2.5","2370","","1.5","","2","5","8","1980","390","1928","","98144","2440"
"7994700030","20141023","201000","5","1.75","1660","","1.5","","0","3","6","1660","0","1915","","98065","1660"
"1860600135","20140502","2.38E+6","5","2.5","3650","","2","","4","5","10","3370","280","1921","","98119","2880"
"4139480200","20140618","1.38E+6","4","3.25","4290","","1","","3","3","11","2690","1600","1997","","98006","3860"
"4139480200","20141209","1.40E+6","4","3.25","4290","","1","","3","3","11","2690","1600","1997","","98006","3860"
"1328320800","20141105","305000","4","2.25","1950","","1","","0","3","8","1350","600","1979","","98058","2150"
"7771300125","20150408","487000","3","2","2590","","1","","0","5","8","1720","870","1948","","98133","1570"
"3422059208","20150511","390000","3","2.5","1930","","1","","0","4","8","1930","0","1988","","98042","2350"
"9521101455","20140723","548000","2","1","1470","","1","","0","4","7","1170","300","1916","","98103","1570"
"4337000335","20141122","268750","4","1","800","","1","","0","3","6","800","0","1943","","98166","1310"
"325059286","20140513","819900","5","2.75","3150","","2","","0","3","9","3150","0","2013","","98052","1560"
"2597650240","20141023","520000","3","2.25","2030","","2","","0","3","8","2030","0","1984","","98027","2660"
"3353400435","20140721","230000","3","2","1450","","1","","0","3","7","1450","0","2003","","98001","1520"
"7972000240","20150202","240000","3","1.75","1510","","1","","0","3","7","1510","0","1969","","98023","1510"
"7520000520","20140905","232000","2","1","1240","","1","","0","3","6","960","280","1922","","98146","1820"
"7520000520","20150311","240500","2","1","1240","","1","","0","3","6","960","280","1922","","98146","1820"
"3530210260","20141027","274975","3","2.5","3030","","2","","0","3","9","3030","0","1987","","98077","3080"
"1959700550","20140905","740000","4","2","2050","","1.5","","0","4","9","2050","0","1922","","98102","2320"
"1665400045","20150428","186375","3","1","1000","","1","","0","2","7","1000","0","1952","","98166","1150"
"9542850320","20140725","790000","3","2.25","2370","","1","","0","4","9","1590","780","1977","","98005","2500"
"3179100060","20140916","880000","4","3.5","2800","","2","","0","3","9","1890","910","1951","","98105","2370"
"2946001550","20150416","279000","6","1.75","2240","","2","","0","4","7","2240","0","1955","","98198","1590"
"8078490390","20140729","295000","3","2","1810","","1","","2","3","8","1810","0","1991","","98022","1910"
"9550201550","20150408","640000","2","1","1070","","1","","0","3","7","1070","0","1924","","98103","1710"
"191100045","20140703","940000","4","2","2490","","2","","0","5","9","2490","0","1968","","98040","2770"
"5009600070","20141007","260000","4","2.5","1960","","2","","0","3","7","1960","0","2003","","98038","1800"
"200350070","20140602","559900","3","2.75","2930","","1","","0","3","9","1860","1070","2004","","98072","2580"
"2877103726","20140722","791500","4","2","1510","","1.5","","0","5","7","1510","0","1911","","98103","1820"
"405100295","20140826","265000","3","1.75","1420","","1","","0","3","7","1420","0","1954","","98133","1740"
"4268200055","20150501","245000","3","1.75","1740","","1","","0","3","7","1740","0","1954","","98178","880"
"3126069068","20150424","485000","4","1.75","2560","","2","","0","4","7","2560","0","1962","","98052","2560"
"1115300070","20141106","684000","4","3.5","3040","","2","","0","3","9","2420","620","2010","","98059","3470"
"6414100671","20140909","425000","3","1.75","2500","","1","","0","3","8","1300","1200","1957","","98125","1580"
"7004200060","20141017","309600","4","1.75","1275","","1","","0","4","6","1275","0","1991","","98070","1660"
"7852110140","20140718","552250","4","2.5","2580","","2","","0","3","8","2580","0","2002","","98065","2380"
"3969300030","20140723","165000","4","1","1000","","1","","0","3","6","1000","0","1943","","98178","1020"
"3969300030","20141229","239900","4","1","1000","","1","","0","3","6","1000","0","1943","","98178","1020"
"4048400070","20141205","320000","2","1","1070","","1","","0","4","6","1070","0","1930","","98059","1360"
"808000070","20141021","206600","3","2","1390","","1","","0","4","7","1390","0","1987","","98030","1720"
"7374200030","20150416","387000","4","1.75","2500","","1","","0","3","7","1250","1250","1973","","98155","2040"
"7325600160","20140604","299000","1","0.75","560","","1","","0","3","4","560","0","1967","","98014","1300"
"2757000030","20140922","855000","4","2.75","2270","","2","","0","3","9","2270","0","1965","","98040","2610"
"616000140","20150126","315000","3","1","1900","","1","","0","4","7","1300","600","1954","","98166","1940"
"3363900111","20141203","437500","2","1","990","","1","","2","5","7","790","200","1907","","98103","1930"
"9262800171","20150324","252000","4","1.5","1550","","1","","0","4","7","1050","500","1969","","98001","1640"
"6607000126","20140604","375000","4","1.75","2200","","1","","0","5","7","1100","1100","1955","","98118","1600"
"5416510830","20140806","300000","4","2.5","1910","","2","","0","3","7","1910","0","2005","","98038","2010"
"2201500030","20141006","420000","4","1","1750","","1.5","","0","4","7","1750","0","1954","","98006","1750"
"325059171","20140505","900000","3","1","1330","","1","","0","3","7","1330","0","1928","","98033","1340"
"952003285","20140805","679900","3","2.5","2440","","2","","2","3","9","1980","460","2000","","98116","1520"
"3211290370","20140605","463000","3","2.5","1640","","2","","0","3","7","1640","0","1992","","98053","1580"
"1072010350","20140828","380000","5","2.5","2760","","2","","0","4","9","2760","0","1978","","98059","2470"
"8856950070","20141210","329500","4","2.5","1820","","2","","0","3","7","1820","0","1994","","98038","1820"
"925059078","20140819","604950","3","2.5","2110","","1","","0","3","8","1340","770","2013","","98033","2040"
"7855801090","20140917","795000","5","2.5","3040","","1","","2","4","8","1640","1400","1966","","98006","2920"
"723099065","20150130","465000","3","2","1840","","2","","0","3","7","1840","0","1994","","98045","1380"
"6116500075","20150326","673000","4","2.5","2990","","2","","0","3","9","2990","0","2002","","98166","2140"
"1118500030","20141001","810000","4","2.5","3520","","2","","0","3","10","3520","0","1991","","98074","3400"
"424069250","20150423","785000","4","2.75","2440","","1","","0","4","8","1910","530","1989","","98075","2770"
"3291800710","20141120","338000","4","3","2090","","1","","0","3","7","1370","720","1986","","98056","1810"
"6838700060","20141204","280000","3","2.25","1430","","2","","0","3","7","1430","0","1993","","98056","1430"
"2231500030","20141001","315000","4","2.25","2180","","1","","0","5","7","1100","1080","1954","","98133","1810"
"2231500030","20150324","530000","4","2.25","2180","","1","","0","5","7","1100","1080","1954","","98133","1810"
"7683900200","20141223","380000","5","3","3450","","2","","0","3","9","3450","0","2004","","98023","2860"
"8155830060","20140811","297000","3","2.25","1450","","2","","0","3","7","1450","0","1994","","98056","1650"
"98020310","20140520","730000","4","2.5","3230","","2","","0","3","10","3230","0","2004","","98075","3480"
"9423400140","20140609","450000","3","1.75","1640","","1","","0","3","7","1110","530","1940","","98125","1770"
"1545804860","20141027","275000","3","3","1590","","1","","0","3","7","1060","530","1997","","98038","1680"
"2883200160","20150429","595000","4","2","2020","","2","","0","3","7","2020","0","1960","","98115","1910"
"7132300695","20150421","435000","3","1.5","1300","","1.5","","0","3","7","1300","0","1904","","98144","1590"
"1726059053","20140916","270000","2","1.5","1380","","1","","0","1","6","1380","0","1954","","98011","3130"
"624111000","20140805","950000","3","3","4040","","2","","0","3","10","3030","1010","1986","","98077","3360"
"808300310","20150313","389000","4","2.25","2130","","2","","0","3","7","2130","0","2001","","98019","2300"
"8563040160","20150121","560000","4","2.25","2550","","1","","0","3","8","1580","970","1968","","98052","2420"
"713500030","20140728","1.35E+6","5","3.5","4800","","2","","2","3","11","3480","1320","1998","","98006","4050"
"8651600160","20141111","799000","4","2.25","2510","","2","","0","4","8","2510","0","1969","","98040","2450"
"9517200030","20140625","365500","3","2","1410","","1","","0","4","7","1410","0","1983","","98072","1410"
"2460700700","20140515","252350","3","2","1650","","1","","0","3","7","1160","490","1979","","98058","1710"
"1223039290","20140905","403950","4","2.5","2120","","2","","0","3","8","2120","0","1993","","98146","1880"
"2890100060","20140801","385000","4","1.5","2040","","1","","0","3","7","1380","660","1954","","98177","1610"
"7972600860","20141210","345000","4","1","1550","","1.5","","0","3","7","1550","0","1957","","98106","1450"
"8857320070","20140917","490000","3","2.75","1980","","2","","0","4","9","1980","0","1979","","98008","1950"
"4047200695","20140618","330000","3","2.5","1600","","2","","0","3","8","1600","0","2005","","98019","1790"
"1653500070","20140512","927000","4","2.75","3300","","2","","0","3","8","3300","0","1953","","98004","3180"
"1923000030","20140728","1.12E+6","4","2.5","3840","","2","","1","4","10","3840","0","1983","","98040","3600"
"3649100320","20150430","330000","2","1","1220","","1","","0","5","7","1220","0","1950","","98028","2000"
"7375300160","20150309","530000","5","2.25","2720","","1","","0","4","7","1500","1220","1958","","98008","2110"
"5175800060","20140623","365000","4","2","1940","","1","","0","1","8","1940","0","1962","","98006","2000"
"1604601375","20140619","378750","3","2.5","2160","","1.5","","0","3","7","1260","900","1909","","98118","1060"
"2473251090","20140619","269900","4","1.75","1530","","1.5","","0","4","7","1530","0","1968","","98058","1390"
"9126100861","20150306","557000","3","3.5","1710","","2","","0","3","8","1290","420","2008","","98122","1630"
"3420069065","20140825","360000","4","1.75","3730","","1","","0","4","7","2150","1580","1974","","98022","1880"
"6021501685","20150422","352000","2","1","940","","1","","0","4","7","940","0","1937","","98117","1560"
"1151100070","20150224","437000","3","2.5","1750","","2","","0","3","8","1750","0","1994","","98045","2430"
"8856950240","20140618","322500","4","2.5","1820","","2","","0","3","7","1820","0","1994","","98038","1820"
"9385200055","20140912","650000","3","3.25","1510","","2","","0","3","9","1330","180","2001","","98116","1510"
"7821200390","20140806","450000","3","2","1290","","3","","0","3","8","1290","0","2001","","98103","1290"
"8078520310","20150417","278500","3","2","1570","","1","","0","3","7","1570","0","1998","","98092","1570"
"1565950030","20150427","364950","4","2.5","1930","","2","","0","3","8","1930","0","1995","","98055","2090"
"1560930070","20140911","840000","4","3.5","2840","","1","","4","4","10","2840","0","1986","","98038","3180"
"6700400140","20150318","268000","3","2.5","1550","","2","","0","3","7","1550","0","1991","","98031","1550"
"2422029094","20140716","517534","2","1","833","","1","","0","3","5","833","0","2006","","98070","1380"
"1774220160","20141104","632925","3","2.5","2990","","2","","0","4","8","2990","0","1978","","98077","2990"
